"X","ï..OID_","sit_d","trns_","date","crw_n","year","pnt_n","crd_q","wtr__","bttm_","sbst_","org__","unvg_","ttl__","stn__","dtrt_","varbl","Hyd__","Phrgmts_st","Phrgmts__1","Typh_n","Typh_g","Typh_l","Typ__","typh_","st_nm","conty","crw_c","obsrv","qa_dn","qr_fl","berng","wdth_md","wdth_mr","wdth_s","cmmnt","NEAR_FID","NEAR_DIST","MeanFetch","SD_Fetch","MeanREI","SD_REI","UTM_X","UTM_Y","EFB_cover","typ_cover","hyd_bin"
2865,2864,770,2,"8/6/2019","CMU",2019,2,"Confirmed",64,"V","Cly/Slt",20,7,93,12,100,"percent_cover",0,0,0,0,0,10,0,10,"Hay Point Wetland #1","Chippewa","A. Kneisel","A. Kneisel",1,0,253,193,105,0,"T2: Large >90cm pond at start of transect (picture provided); no opening for submergent zone,",8,7480.46360802,0,0,0,0,753679.669005006,5109517.67991908,0,0.1,0
3137,3136,795,2,"8/29/2019","CMU",2019,2,"Confirmed",62,"NV","Or/Sa",18,0,100,15,40,"percent_cover",1,0,0,0,0,0,0,0,"Munuscong Lake Wetland #5","Chippewa","A. Kneisel","J. Dybiec",1,0,317,33,148,0,"T1: There was about 10m of Typha x glauca with sparse European frogbit at the meadow/emergent boundary. , T2: There was lots of Salix intermixed along this transect., T3: There were isolated patches of Myrica missed by the quadrats. Native Phragmites and",169,5913.64261415,1059.04370117,122.7699966,4859.8701172,803.9990234,715566.526170528,5122481.93461713,0.01,0,1
3138,3137,795,2,"8/29/2019","CMU",2019,3,"Confirmed",69,"NV","Or/Sa",11,0,100,0,15,"percent_cover",5,0,0,0,0,0,0,0,"Munuscong Lake Wetland #5","Chippewa","A. Kneisel","J. Dybiec",1,0,317,33,148,0,"T1: There was about 10m of Typha x glauca with sparse European frogbit at the meadow/emergent boundary. , T2: There was lots of Salix intermixed along this transect., T3: There were isolated patches of Myrica missed by the quadrats. Native Phragmites and",169,5911.51122343,1059.04370117,122.7699966,4859.8701172,803.9990234,715563.68602054,5122485.83927182,0.05,0,1
3139,3138,795,2,"8/29/2019","CMU",2019,4,"Confirmed",66,"NV","Or/Sa",14,0,100,15,100,"percent_cover",10,0,0,0,0,0,0,0,"Munuscong Lake Wetland #5","Chippewa","A. Kneisel","J. Dybiec",1,0,317,33,148,0,"T1: There was about 10m of Typha x glauca with sparse European frogbit at the meadow/emergent boundary. , T2: There was lots of Salix intermixed along this transect., T3: There were isolated patches of Myrica missed by the quadrats. Native Phragmites and",169,5909.39928007,1059.04370117,122.7699966,4859.8701172,803.9990234,715561.132061827,5122488.19660381,0.1,0,1
3140,3139,795,2,"8/29/2019","CMU",2019,5,"Confirmed",81,"NV","Or/Sa",9,50,50,10,50,"percent_cover",3,0,0,0,0,0,0,0,"Munuscong Lake Wetland #5","Chippewa","A. Kneisel","J. Dybiec",1,0,317,33,148,0,"T1: There was about 10m of Typha x glauca with sparse European frogbit at the meadow/emergent boundary. , T2: There was lots of Salix intermixed along this transect., T3: There were isolated patches of Myrica missed by the quadrats. Native Phragmites and",169,5905.05698182,1059.04370117,122.7699966,4859.8701172,803.9990234,715556.248884306,5122490.91680558,0.03,0,1
3141,3140,795,2,"8/29/2019","CMU",2019,8,"Confirmed",103,"NV","Sand",3,60,40,0.5,80,"percent_cover",0,0,1,0,0,0,0,0,"Munuscong Lake Wetland #5","Chippewa","A. Kneisel","J. Dybiec",1,0,317,33,148,0,"T1: There was about 10m of Typha x glauca with sparse European frogbit at the meadow/emergent boundary. , T2: There was lots of Salix intermixed along this transect., T3: There were isolated patches of Myrica missed by the quadrats. Native Phragmites and",169,5862.84373108,1336.05322266,113.1320038,6031.5498047,810.8569946,715502.568414835,5122550.54254031,0,0,0
3188,3187,809,1,"8/26/2019","CMU",2019,6,"Confirmed",135,"NV","Or/Sa",15,70,30,0,15,"percent_cover",0,0,0,10,0,0,0,10,"Lake Nicolet East Shore Wetland","Chippewa","J. Dybiec","J. Dybiec",1,0,262,32,115,36,"Transect 1: Too windy for submergent; patch of Typha angustifolia b/w transects 1 & 2, Transect 2: Decent sized 1x1m patch of Potamogeton gramineus adjacent to point 12, Transect 3: No emergent; point 4 standing dead was all Alnus incana; Persicaria amph",192,6217.18657199,1062.07397461,115.9319992,4976.1298828,975.3989868,717544.453807304,5138272.42397663,0,0.1,0
3206,3205,817,1,"8/28/2019","CMU",2019,5,"Confirmed",76,"NV","Sand",14,40,60,5,100,"percent_cover",0,0,0,0,0,7,0,7,"Lake George West Shore Wetland","Chippewa","A. Kneisel, J. Dybiec","B. Wheelock, J. Kosiara",1,0,109,54,60,49,"T2: No emergent zone, T3: No emergent zone. Q3 - standing dead is Alnus incana.",192,8611.75604015,535.088989258,128.6349945,2310.0300293,890.6660156,718635.971067539,5140431.88337806,0,0.07,0
3208,3207,817,2,"8/28/2019","CMU",2019,2,"Confirmed",25,"NV","Cly/Slt",0,25,75,30,90,"percent_cover",0,0,0,0,0,3,0,3,"Lake George West Shore Wetland","Chippewa","A. Kneisel, J. Dybiec","B. Wheelock, J. Kosiara",1,0,101,145,0,82,"T2: No emergent zone, T3: No emergent zone. Q3 - standing dead is Alnus incana.",192,8319.64077955,522.561279297,79.5369034,2236.0800781,569.8859863,718472.832078462,5140189.49966594,0,0.03,0
3209,3208,817,2,"8/28/2019","CMU",2019,3,"Confirmed",27,"NV","Cly/Slt",0,5,95,15,100,"percent_cover",0,0,0,0,0,1,0,1,"Lake George West Shore Wetland","Chippewa","A. Kneisel, J. Dybiec","B. Wheelock, J. Kosiara",1,0,101,145,0,82,"T2: No emergent zone, T3: No emergent zone. Q3 - standing dead is Alnus incana.",192,8332.17771822,522.561279297,79.5369034,2236.0800781,569.8859863,718497.049310177,5140188.36721913,0,0.01,0
3210,3209,820,3,"8/22/2019","CMU",2019,4,"Confirmed",51,"NV","Org.",29,20,80,10,100,"percent_cover",0,0,0,0,0,15,0,15,"Back Bay Wetland","Chippewa","J. Dybiec","J. Kosiara",1,0,82,26,32,22,"Transect 1: At end of transect, large pipe running across ~30-40% of polygon shoreline; woody debris at Q6 next to starting point; no submergent; no wet meadow but small patch of Myrica gale, Transect 2: Assigned starting point was ~40 m past treeline in",196,3797.84986274,837.883789063,91.4785995,4291.3999023,443.2219849,684057.480198581,5144775.14640603,0,0.15,0
3211,3210,820,3,"8/22/2019","CMU",2019,5,"Confirmed",40,"NV","Org.",35,0,100,30,80,"percent_cover",0,0,0,0,0,10,0,10,"Back Bay Wetland","Chippewa","J. Dybiec","J. Kosiara",1,0,82,26,32,22,"Transect 1: At end of transect, large pipe running across ~30-40% of polygon shoreline; woody debris at Q6 next to starting point; no submergent; no wet meadow but small patch of Myrica gale, Transect 2: Assigned starting point was ~40 m past treeline in",196,3793.18798015,837.883789063,91.4785995,4291.3999023,443.2219849,684062.270293669,5144774.40191228,0,0.1,0
3282,3281,941,2,"6/23/2019","NRRI/UWS",2019,2,"Excellent",15,"NV","Org.",150,30,70,1,10,"percent_cover",0,0,0,0,0,2,0,2,"Pictured Rocks Area Wetland #8","Alger","R. Rutherford","J. Rutherford",1,0,80,120,0,0,"Transect ends in small pool with chara but no submergent zone",250,5281.5131175,0,0,0,0,530690.234535442,5144077.11949907,0,0.02,0
3283,3282,941,2,"6/23/2019","NRRI/UWS",2019,3,"Excellent",13,"V","Org.",150,70,30,1,1,"percent_cover",0,0,0,0,0,3,0,3,"Pictured Rocks Area Wetland #8","Alger","R. Rutherford","J. Rutherford",1,0,80,120,0,0,"Transect ends in small pool with chara but no submergent zone",250,5291.3112459,0,0,0,0,530706.129887013,5144077.75545996,0,0.03,0
3284,3283,941,2,"6/23/2019","NRRI/UWS",2019,4,"Excellent",2,"V","Org.",150,30,70,5,2,"percent_cover",0,0,0,0,0,2,0,2,"Pictured Rocks Area Wetland #8","Alger","R. Rutherford","J. Rutherford",1,0,80,120,0,0,"Transect ends in small pool with chara but no submergent zone",250,5306.03406394,0,0,0,0,530722.842514193,5144083.84039708,0,0.02,0
3285,3284,941,3,"6/23/2019","NRRI/UWS",2019,3,"Excellent",17,"NV","Org.",100,15,85,3,0,"percent_cover",0,0,0,0,0,5,0,5,"Pictured Rocks Area Wetland #8","Alger","R. Rutherford","J. Rutherford",1,0,340,40,0,0,"Transect ends in small pool with chara but no submergent zone",250,5287.83010358,0,0,0,0,530580.825570629,5144161.12848973,0,0.05,0
3289,3288,945,2,"6/23/2019","NRRI/UWS",2019,3,"Excellent",15,"V","Org.",120,60,40,40,5,"percent_cover",0,0,0,0,0,2,0,2,"Au Train River Wetland","Alger","R. Rutherford","J. Rutherford",1,0,350,110,0,50,"Pines cut along dune ridge adjacent to wet meadow zone at transect 2. Transects well represented the site. Elodea canadensis and Vallisneria Americana seen but not in plots",150,7769.02678552,0,0,0,0,513638.413011827,5141961.22527155,0,0.02,0
3303,3302,961,3,"8/21/2019","CMU",2019,2,"Confirmed",2,"NV","Org.",65,10,90,50,100,"percent_cover",0,0,0,0,0,10,0,10,"Little Garlic River Wetland","Marquette","J. Dybiec","J. Kosiara",1,0,348,74,0,0,"Transect 1: No emergent or submergent zone; oil sheen on surface of water, Transect 2: No emergent or submergent zone; depth drops immediately to >2m @ channel, small patch of Vallisneria americana but not enough to do narrow sampling protocol , Transect",190,12037.0553758,31430.2539063,1433.3900146,222117,4290.5498047,459832.638271673,5169222.32506802,0,0.1,0
3304,3303,961,3,"8/21/2019","CMU",2019,3,"Confirmed",0,"Dry","Org.",45,20,80,40,95,"percent_cover",0,0,0,0,0,20,0,20,"Little Garlic River Wetland","Marquette","J. Dybiec","J. Kosiara",1,0,348,74,0,0,"Transect 1: No emergent or submergent zone; oil sheen on surface of water, Transect 2: No emergent or submergent zone; depth drops immediately to >2m @ channel, small patch of Vallisneria americana but not enough to do narrow sampling protocol , Transect",190,12047.4398358,31430.2539063,1433.3900146,222117,4290.5498047,459832.635142942,5169233.32643587,0,0.2,0
3351,3350,985,2,"8/2/2019","NRRI/UWS",2019,3,"Excellent",30,"V","Org.",120,10,90,10,30,"percent_cover",0,0,5,0,0,2,0,2,"Torch Lake Wetland","Houghton","R. Rutherford","J. Rutherford",1,0,131,50,140,75,"Transect 1 had Carex michauxiana but not in plots.",214,7089.04719853,104.379249573,3.58745,821.4609985,25.6494007,392922.328161395,5222158.89458016,0,0.02,0
3352,3351,985,2,"8/2/2019","NRRI/UWS",2019,4,"Excellent",32,"V","Org.",120,40,60,15,20,"percent_cover",0,0,2,0,0,0,0,0,"Torch Lake Wetland","Houghton","R. Rutherford","J. Rutherford",1,0,131,50,140,75,"Transect 1 had Carex michauxiana but not in plots.",214,7092.03585447,104.379249573,3.58745,821.4609985,25.6494007,392927.714836483,5222154.79536274,0,0,0
3353,3352,985,2,"8/2/2019","NRRI/UWS",2019,5,"Excellent",35,"V","Org.",120,50,50,20,20,"percent_cover",0,0,2,0,0,0,0,0,"Torch Lake Wetland","Houghton","R. Rutherford","J. Rutherford",1,0,131,50,140,75,"Transect 1 had Carex michauxiana but not in plots.",214,7095.37190383,48.0277481079,1.81424,395.3280029,17.8055992,392934.212700716,5222149.23095154,0,0,0
